"","brand","phone","Status","release_year","release_quarter","headphone_jacks","composer","MP3","monophonic","polyphonic","wav","vibration","acc","bluetooth","browser_type","GPS","Java","SMS","MMS","IM","Email","Push_Email","Thread","Radio","Resolution","Screen_size","talk_time","weight_in_g","Keyboard","Primary","Secondary"
"5367","Samsung","A177","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",891,2.2,300,88,"QWERTY",0.3,0
"5368","Samsung","A257 Magnet","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",891,2.2,300,87.6,"QWERTY",0.3,0
"5369","Samsung","A657","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,180,123,"None",0,0
"5370","Samsung","A877 Impression","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",1700,3.2,180,150,"QWERTY",3.15,0
"5371","Samsung","A887 Solstice","Available",2009,"Q3","No","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,3,300,94,"None",2,0
"5372","Samsung","B2100 Xplorer","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",264,1.77,540,102.8,"None",1.3,0
"5373","Samsung","B3210 CorbyTXT","Available",2009,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",891,2.2,450,94,"QWERTY",2,0
"5374","Samsung","B3310","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2,300,101,"QWERTY",2,0
"5375","Samsung","B5310 CorbyPRO","Available",2009,"Q4","Yes","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.8,480,135,"QWERTY",3.15,0
"5376","Samsung","B7300 OmniaLITE","Available",2009,"Q3","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1700,3,540,103,"None",3.15,0
"5377","Samsung","B7320 OmniaPRO","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1444,2.4,600,110,"QWERTY",3.15,0
"5378","Samsung","B7330 OmniaPRO","Available",2009,"Q4","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1672,2.62,600,111,"QWERTY",3.15,0
"5379","Samsung","B7610 OmniaPRO","Available",2009,"Q3","Yes","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes",3256,3.5,738,159,"QWERTY",5,0
"5380","Samsung","C3010","Available",2009,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",360,2,480,66,"None",0.3,0
"5381","Samsung","C3050 Stratus","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",264,2,420,86,"None",0.3,0
"5382","Samsung","C3060R","Available",2009,"Q2","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",945,2.2,540,95,"None",1.3,0
"5383","Samsung","C3110","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","No","No","No","Yes",945,2,520,96,"None",1.3,0
"5384","Samsung","C3212","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",264,2,600,92,"None",0.3,0
"5385","Samsung","C5030","Discontinued",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.8,0,0,"None",2,0
"5386","Samsung","C5220","Available",2009,"Q1","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,2,120,100,"None",1.3,0
"5387","Samsung","C5510","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.2,480,99.6,"None",2,0
"5388","Samsung","C6625","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",1444,2.6,420,109,"QWERTY",2,0
"5389","Samsung","E1080T","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","no","None","No","Yes","Yes","No","No","No","No","No","No",195,1.43,720,64.5,"None",0,0
"5390","Samsung","E1085T","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","no","None","No","Yes","Yes","No","No","No","No","No","Yes",195,1.43,540,64.5,"None",0,0
"5391","Samsung","E1107 Crest Solar","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","No","No","No","No","No","Yes",195,1.52,480,77,"None",0,0
"5392","Samsung","E1210","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",360,1.77,720,72.5,"None",0,0
"5393","Samsung","E1310","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",264,1.77,480,96.2,"None",0,0
"5394","Samsung","E1360","Available",2009,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",360,1.77,240,96.8,"None",0,0
"5395","Samsung","E2120","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","No","No","No","Yes",195,1.52,600,74,"None",0.3,0
"5396","Samsung","F480i","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.8,180,106,"None",5,0
"5397","Samsung","i220 Code","Available",2010,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",1444,2.4,360,105,"QWERTY",2,0
"5398","Samsung","i350 Intrepid","Available",2009,"Q4","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",1444,2.55,360,91,"QWERTY",3.15,0
"5399","Samsung","I6210","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,360,118,"None",2,0
"5400","Samsung","I6220 Star TV","Available",2009,"Q3","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,3,300,92,"None",3.15,0
"5401","Samsung","i637 Jack","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",1444,2.4,420,102.1,"QWERTY",3.15,0
"5402","Samsung","i7410","Discontinued",NA,"","No","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,3.2,0,0,"None",5,0
"5403","Samsung","I7500 Galaxy","Available",2009,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",2204,3.2,560,116.7,"None",5,0
"5404","Samsung","I8000 Omnia II","Available",2009,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,3.7,720,123,"None",5,0
"5405","Samsung","i8910 Omnia HD","Available",2009,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes",2665,3.7,810,148,"None",8,0
"5406","Samsung","J165","Available",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",360,0,180,78,"None",1.3,0
"5407","Samsung","M2310","Available",2009,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2,450,84.7,"None",0.3,0
"5408","Samsung","M2510","Available",2009,"Q3","Yes","No","Yes","No","Yes","Yes","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.2,480,90.5,"None",1.3,0
"5409","Samsung","M2710 Beat Twist","Available",2009,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",540,2,300,85,"None",2,0
"5410","Samsung","M6710 Beat DISC","Available",2009,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,2.6,0,0,"None",3.15,0
"5411","Samsung","M7600 Beat DJ","Available",2009,"Q2","Yes","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,2.8,420,99.7,"None",3.15,0
"5412","Samsung","M850 Instinct HD","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",2204,2.6,350,114,"None",5,0
"5413","Samsung","M8910 Pixon12","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",3256,3.1,0,120,"None",12,0
"5414","Samsung","M900 Moment","Available",2009,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",2204,3.2,330,161,"QWERTY",3.15,0
"5415","Samsung","P250","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.1,240,100,"None",1.3,0
"5416","Samsung","Propel Pro","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1672,2.55,390,137,"QWERTY",3,0
"5417","Samsung","R520 Trill","Available",2009,"Q4","Yes","No","Yes","No","No","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","No",945,2.2,270,97,"None",1.3,0
"5418","Samsung","R860 Caliber","Available",2010,"Q1","No","No","Yes","No","No","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1700,2.6,270,106,"None",3.15,0
"5419","Samsung","S3100","Available",2009,"Q3","No","No","Yes","No","Yes","Yes","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.1,510,99.2,"None",1.3,0
"5420","Samsung","S3110","Available",2009,"","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","No","No","No","Yes",945,2,200,77,"None",1.3,0
"5421","Samsung","S3310","Available",2009,"","No","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.1,210,77,"None",2,0
"5422","Samsung","S3500","Available",2009,"Q2","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.2,450,95,"None",2,0
"5423","Samsung","S3650 Corby","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.8,540,90,"None",2,0
"5424","Samsung","S5050","Available",2009,"Q3","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.2,460,102,"None",3.15,0
"5425","Samsung","S5230 Star","Available",2009,"Q2","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,3,600,93.5,"None",3.15,0
"5426","Samsung","S5230W Star WiFi","Available",2009,"Q3","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,3,600,92,"None",3.15,0
"5427","Samsung","S5233T","Available",2009,"Q3","No","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,3,570,95,"None",3.15,0
"5428","Samsung","S5510","Available",2009,"Q4","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.1,520,88,"None",3.15,0
"5429","Samsung","S5600 Preston","Available",2009,"Q2","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.8,180,96,"None",3.15,0
"5430","Samsung","S5600v Blade","Available",NA,"","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.8,120,92,"None",3.15,0
"5431","Samsung","S6700","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1496,2.4,240,105.5,"None",3.15,0
"5432","Samsung","S7220 Ultra b","Available",2009,"Q2","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1444,2.2,330,90,"None",5,0
"5433","Samsung","S7350 Ultra s","Available",2009,"Q2","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,2.6,0,110,"None",5,0
"5434","Samsung","S7550 Blue Earth","Available",2009,"Q4","No","No","Yes","No","No","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,3,250,119,"None",3.15,0
"5435","Samsung","S8000 Jet","Available",2009,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",3256,3.1,0,110,"None",5,0
"5436","Samsung","S8300 UltraTOUCH","Available",2009,"Q1","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1700,2.8,240,105,"None",8,0
"5437","Samsung","S9110","Available",2009,"Q4","No","No","Yes","No","No","No","Yes","No","yes","WAP","No","No","Yes","Yes","No","Yes","Yes","No","No",945,1.76,255,91,"None",0,0
"5438","Samsung","T349","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,2.2,420,90.7,"QWERTY",1.3,0
"5439","Samsung","T469 Gravity 2","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","No",1496,2.4,330,125,"QWERTY",2,0
"5440","Samsung","T559 Comeback","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1444,2.9,330,130.4,"QWERTY",2,0
"5441","Samsung","T659 Scarlet","Available",2009,"Q4","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",1496,0,300,93.6,"None",2,0
"5442","Samsung","T746 Impact","Available",2009,"Q3","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","No",1700,3,390,105,"None",3.15,0
"5443","Samsung","T929 Memoir","Available",2009,"Q1","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1700,3,330,125,"None",8,0
"5444","Samsung","U450 DoubleTake","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,2.1,300,100,"QWERTY",1.3,0
"5445","Samsung","U450 Intensity","Available",2009,"Q3","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,2.1,300,100,"QWERTY",1.3,0
"5446","Samsung","U960 Rogue","Available",2009,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",3256,3.1,285,140,"QWERTY",3.15,0
"5447","Samsung","Vodafone 360 M1","Available",2009,"Q4","Yes","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","No","No","No","Yes",1700,3.2,600,111,"None",3.15,0
"5448","Samsung","W850","Available",2009,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",3256,3.5,0,120.8,"None",5,0
"5449","Samsung","A237","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP","No","Yes","Yes","Yes","Yes","Yes","No","No","No",360,2,300,82,"None",0.3,0
"5450","Samsung","A637","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","No",540,1.9,240,92,"None",1.3,0
"5451","Samsung","A767 Propel","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","No",891,2.2,300,107,"QWERTY",1.3,0
"5452","Samsung","A777","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,2.3,270,96,"None",1.3,0
"5453","Samsung","A827 Access","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",1444,2.3,240,98,"None",1.3,0
"5454","Samsung","A837 Rugby","Discontinued",NA,"","No","No","Yes","No","No","No","Yes","No","yes","WAP","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",945,2,300,132,"None",1.3,0
"5455","Samsung","A867 Eternity","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",1700,3.2,300,110,"None",3.15,0
"5456","Samsung","B110","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","No","No","No","No","No","No",195,1.52,180,69,"None",0,0
"5457","Samsung","B130","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","No","No","No","No","No","No",195,1.52,360,67.5,"None",0,0
"5458","Samsung","B200","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",195,1.52,0,0,"None",0,0
"5459","Samsung","B210","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","None","No","Yes","Yes","No","No","No","No","No","Yes",360,1.77,525,75,"None",0,0
"5460","Samsung","B2700","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,1.9,300,114,"None",2,0
"5461","Samsung","B300","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",195,1.52,180,78,"None",0,0
"5462","Samsung","B320","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","No",360,1.77,150,75,"None",0,0
"5463","Samsung","B510","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",360,1.77,180,93,"None",0,0
"5464","Samsung","B520","Discontinued",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","no","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",360,1.77,420,94,"None",0,0
"5465","Samsung","B5702","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.4,690,120,"None",3.15,0
"5466","Samsung","C510","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","No",360,1.67,270,70,"None",0.3,0
"5467","Samsung","C5212","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.2,600,98.7,"None",1.3,0
"5468","Samsung","C6620","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No",1444,2.6,420,108.8,"QWERTY",2,0
"5469","Samsung","D780","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.1,180,108.5,"None",2,0
"5470","Samsung","D980","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.6,180,117,"None",5,0
"5471","Samsung","E1100","Available",2009,"Q2","No","No","Yes","No","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",195,1.52,450,70.2,"None",0,0
"5472","Samsung","E1110","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","No","No","No","No","No","No",195,1.63,630,79,"None",0,0
"5473","Samsung","E1117","Available",2009,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","No","No","No","No","No","Yes",195,1.63,480,76.8,"None",0,0
"5474","Samsung","E1125","Available",2009,"Q3","No","No","Yes","No","Yes","No","Yes","No","no","None","No","Yes","Yes","Yes","No","No","No","No","Yes",195,1.52,500,96,"None",0,0
"5475","Samsung","E1410","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","No","No","No","No","No","Yes",195,1.63,690,0,"None",0,0
"5476","Samsung","E200 ECO","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",945,1.8,0,95,"None",1.3,0
"5477","Samsung","E2100B","Available",2009,"","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","Yes",360,1.77,180,74.1,"None",0.3,0
"5478","Samsung","E215","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",360,2,360,89,"None",0.3,0
"5479","Samsung","E2210B","Available",2009,"Q2","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","Yes","No","No","Yes",360,1.77,420,85,"None",0.3,0
"5480","Samsung","E2510","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",360,1.9,390,82,"None",0.3,0
"5481","Samsung","F110","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","Yes","No","No","Yes",945,2,150,80,"None",2,0
"5482","Samsung","F268","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","No",945,2.1,180,96.5,"None",2,0
"5483","Samsung","F270 Beat","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.2,570,101,"None",2,0
"5484","Samsung","F275","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.2,480,99,"None",2,0
"5485","Samsung","F480","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.8,180,100.6,"None",5,0
"5486","Samsung","G400 Soul","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.2,0,107.8,"None",5,0
"5487","Samsung","G810","Discontinued",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.6,390,139,"None",5,0
"5488","Samsung","i7110","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1496,2.6,660,125,"None",5,0
"5489","Samsung","i740","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",1496,2.8,0,100,"None",3.15,0
"5490","Samsung","i770 Saga","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No",1672,2.55,420,130,"QWERTY",2,0
"5491","Samsung","i8510 INNOV8","Discontinued",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1496,2.8,510,136,"None",8,0
"5492","Samsung","i900 Omnia","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",1700,3.2,350,122,"None",5,0
"5493","Samsung","i907 Epix","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",1672,2.5,420,125,"QWERTY",2,0
"5494","Samsung","Impact b","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",360,1.77,150,78.5,"None",0,0
"5495","Samsung","Impact sf","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",360,1.77,0,0,"None",0,0
"5496","Samsung","J800 Luxe","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No",NA,"HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.2,0,0,"None",2,0
"5497","Samsung","L700","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",945,2.1,570,107,"None",2,0
"5498","Samsung","L810v Steel","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",1496,2.2,290,109,"None",3.15,0
"5499","Samsung","L870","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes",1496,2.4,230,120,"None",3.15,0
